field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name
sigyn,2003,0.0,0.9132399999999999,0.61094,0.88762,2.41179,0.0061,1630100,0.0,0.011109768292595098,0.008576416748410974,0.011791018795779448,0.03062549446725124,0.00028577910520137225,Producing,Producing,21372.0,sleipner øst,True,20.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2609.0,0.0,78.6,0.0,-17.0,25.0,0.0,812723502.0,equinor energy as,0.0,0.0,,,"{'Statoil ASA (old)': 50.0, 'Esso Exploration and Production Norway A/S': 40.0, 'Norsk Hydro Produksjon AS': 10.0}","{'Equinor ASA': 50.0, 'Esso Exploration and Production Norway A/S': 40.0, 'Norsk Hydro ASA': 10.0}"
grane,2003,0.75107,0.0,0.0,0.0,0.75107,0.18543,1035937,0.15827741160696304,0.0,0.0,0.0,0.15827741160696304,0.03260734107017416,Approved for production,Producing,1031365.0,grane,True,30.0,0.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.3333333333333,0.0,350.0,0.0,2537.0,10959.0,75.957419,993246298.0,equinor energy as,18.659453,373.869424,0.53928,50110.0,"{'Norsk Hydro Produksjon AS': 38.0, 'Petoro AS': 30.0, 'Esso Exploration and Production Norway A/S': 25.6, 'Norske ConocoPhillips AS': 6.4}","{'Norsk Hydro ASA': 38.0, 'Petoro AS': 30.0, 'Esso Exploration and Production Norway A/S': 25.6, 'ConocoPhillips': 6.4}"
glitne,2003,1.68643,0.0,0.0,0.0,1.68643,1.0708199999999999,1272071,0.022266843454433378,0.0,0.0,0.0,0.022266843454433378,0.018519577110820765,Producing,Shut down,38723926.0,glitne,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,15.0,2189.0,0.0,111.5,0.0,270.0,0.0,92.573568,993245569.0,equinor energy as,218.93495,395.841556,2.457726,127050.0,"{'Statoil ASA (old)': 58.9, 'Total E&P Norge AS': 21.8, 'Det Norske Oljeselskap AS': 10.0, 'DONG Norge AS': 9.3}","{'Equinor ASA': 58.9, 'TotalEnergies EP Norge': 21.8, 'Aker BP': 10.0, 'PGNiG': 9.3}"
statfjord øst,2003,1.99241,0.2424,0.18074,0.0,2.41553,2.6788499999999997,43672,0.016543111424579753,0.001427375213460007,0.0013218157850839,0.0,0.018161830333438475,0.03126806128972793,Producing,Producing,41233.0,statfjord,True,20.0,0.0,168.0,23.430749027719962,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,2446.0,0.0,195.0,0.0,37.0,4092.0,,,,,,,,"{'Petoro AS': 30.0, 'Statoil ASA (old)': 25.0475, 'Esso Exploration and Production Norway A/S': 17.75, 'Norsk Hydro Produksjon AS': 6.64, 'Norske ConocoPhillips AS': 6.04167, 'A/S Norske Shell': 5.0, 'Idemitsu Petroleum Norge AS': 4.8, 'TotalFinaElf Exploration Norge AS': 2.8, 'RWE Dea Norge AS': 1.4, 'Enterprise Oil Norge AS': 0.52083}","{'Petoro AS': 30.0, 'Equinor ASA': 25.0475, 'Esso Exploration and Production Norway A/S': 17.75, 'Norsk Hydro ASA': 6.64, 'ConocoPhillips': 6.04167, 'A/S Norske Shell': 5.0, 'Idemitsu Petroleum Norge AS': 4.8, 'TotalEnergies EP Norge': 2.8, 'Wintershall Dea Norge AS': 1.4, 'Shell': 0.52083}"
troll,2003,20.82079,26.16905,0.0,1.51227,48.50212,21.91749,46437,0.35126925397784464,0.7184648760878777,0.0,0.04253077882812954,0.9590340787227088,0.3757436916091752,Producing,Producing,41105.0,troll,True,27.042857142857144,5.797140010223718,329.2307692307692,9.896769874360745,0.0,0.0,438.0,22.0,22.0,27.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,10.0,0.0,0.0,96.0,847.0,294.0,0.0,14.0,378.0,899.0,357.0,934.0,1591.0208333333333,5.595493463623145,329.675,10.39428145455577,4067.0,26235.0,638.12848,912732401.0,equinor energy as,1010.381847,4524.701123,235.064625,21063826.73439,"{'Petoro AS': 56.0, 'Statoil ASA (old)': 20.80471, 'Norsk Hydro Produksjon AS': 9.77914, 'A/S Norske Shell': 8.10145, 'TotalFinaElf Exploration Norge AS': 3.69096, 'Norske ConocoPhillips AS': 1.62374}","{'Petoro AS': 56.0, 'Equinor ASA': 20.80471, 'Norsk Hydro ASA': 9.77914, 'A/S Norske Shell': 8.10145, 'TotalEnergies EP Norge': 3.69096, 'ConocoPhillips': 1.62374}"
sleipner øst,2003,0.0,13.23264,1.08311,1.01489,15.33062,0.06454,43478,0.0,0.20842141667130265,0.012762173125247436,0.010818362721303853,0.2157208077725943,0.0017856439293499257,Producing,Producing,41211.0,sleipner øst,True,38.0,16.431676725154983,83.6,0.8944271909999153,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,19.0,0.0,0.0,16.0,19.0,10.0,0.0,41.0,0.0,108.0,121.0,28.0,2446.4,0.0,82.0,0.0,65.0,1423.0,627.016503,993246646.0,equinor energy as,393.072025,2467.311997,2.872471,121512.0,"{'Statoil ASA (old)': 49.6, 'Esso Exploration and Production Norway A/S': 30.4, 'Norsk Hydro Produksjon AS': 10.0, 'Total E&P Norge AS': 10.0}","{'Equinor ASA': 49.6, 'Esso Exploration and Production Norway A/S': 30.4, 'Norsk Hydro ASA': 10.0, 'TotalEnergies EP Norge': 10.0}"
vigdis,2003,3.36166,0.038110000000000005,0.052989999999999995,0.0,3.45274,3.1729600000000002,43732,0.061131472601469734,0.007417443149683582,0.01031324431657339,0.0,0.07325669287863841,0.04299145038331001,Producing,Producing,21516.0,snorre,True,19.0,5.477225575051661,277.09090909090907,22.416308997935168,0.0,0.0,12.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,48.0,4.0,0.0,12.0,9.0,46.0,0.0,67.0,2585.6666666666665,127.89579091327965,240.33333333333334,18.475208614068027,1628.0,5921.0,16.396809,993246751.0,equinor energy as,0.0,358.68021,,,"{'Petoro AS': 30.0, 'Statoil ASA (old)': 28.22, 'Norsk Hydro Produksjon AS': 13.28, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Total E&P Norge AS': 5.6, 'RWE Dea Norge AS': 2.8}","{'Petoro AS': 30.0, 'Equinor ASA': 28.22, 'Norsk Hydro ASA': 13.28, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}"
tune,2003,1.1393,3.33201,0.04197,0.0,4.51323,0.04797,853376,0.032868687180502,0.06695506826155205,0.001531506240155868,0.0,0.08468290415909331,0.0012870129264025566,Producing,Producing,22332.0,oseberg,True,17.5,3.5355339059327378,96.5,4.949747468305833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,5.0,3587.133333333333,66.84798675602218,93.0,0.0,-29.0,1.0,1.604139,993246603.0,equinor energy as,0.0,35.09054,,,"{'Petoro AS': 40.0, 'Norsk Hydro Produksjon AS': 40.0, 'Total E&P Norge AS': 20.0}","{'Petoro AS': 40.0, 'Norsk Hydro ASA': 40.0, 'TotalEnergies EP Norge': 20.0}"
snorre,2003,13.598230000000001,0.40594,0.66666,0.0,14.6708,7.1009899999999995,43718,0.10867592001060544,0.008286424641142483,0.01078131337926035,0.0,0.11220179113246513,0.11297825731757041,Producing,Producing,40906.0,snorre,True,23.333333333333332,2.886751345948129,341.5238095238095,11.111341267457531,0.0,0.0,10.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0,5.0,33.0,0.0,0.0,344.0,84.0,0.0,233.0,25.0,291.0,381.0,168.0,2674.414285714286,89.6826335580348,325.2857142857143,20.311854385344255,1685.0,38233.0,538.733726,993246751.0,equinor energy as,226.687291,1945.015635,317.397426,8883760.0,"{'Petoro AS': 30.0, 'Norsk Hydro Produksjon AS': 17.6543, 'Statoil ASA (old)': 14.3967, 'Esso Exploration and Production Norway A/S': 11.1581, 'Idemitsu Petroleum Norge AS': 9.6, 'RWE Dea Norge AS': 8.8787, 'Total E&P Norge AS': 5.951, 'Enterprise Oil Norge AS': 1.1806, 'Amerada Hess Norge AS': 1.1806}","{'Petoro AS': 30.0, 'Norsk Hydro ASA': 17.6543, 'Equinor ASA': 14.3967, 'Esso Exploration and Production Norway A/S': 11.1581, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 8.8787, 'TotalEnergies EP Norge': 5.951, 'Shell': 1.1806, 'Aker BP': 1.1806}"
ekofisk,2003,17.17268,2.6886,0.623,0.0,20.48429,6.20418,43506,0.07333620380057036,0.012640711286085989,0.003117397904818969,0.0,0.0877202099092059,0.02947152169313777,Producing,Producing,20900.0,ekofisk,True,31.363636363636363,5.954371961386478,76.16666666666667,2.6911752530120108,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,9.0,3.0,0.0,378.0,480.0,11.0,0.0,238.0,11.0,688.0,937.0,0.0,3270.3999999999996,62.09420262794273,76.97777777777777,2.2078144044381225,2491.0,21250.0,716.050083,872450912.0,conocophillips skandinavia as,1709.700985,1869.792119,142.524828,6277236.418402,"{'TotalFinaElf Exploration Norge AS': 39.896, 'Phillips Petroleum Norsk AS': 35.112, 'Norsk Agip AS': 12.388, 'Norsk Hydro Produksjon AS': 6.654, 'Petoro AS': 5.0, 'Statoil ASA (old)': 0.95}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Norsk Hydro ASA': 6.654, 'Petoro AS': 5.0, 'Equinor ASA': 0.95}"
tordis,2003,4.11548,0.32894,0.26104,0.0,4.70549,1.62432,43725,0.07268790212374762,0.006412368493541969,0.004891035089060828,0.0,0.08291753948223429,0.029447595055376835,Producing,Producing,21516.0,gullfaks,True,13.909090909090908,3.3601947995479504,203.25,8.603646161525198,0.0,0.0,32.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,12.0,89.0,9.0,0.0,13.0,46.0,68.0,0.0,127.0,2670.0333333333333,323.973769514344,201.66666666666666,0.5773502691896278,134.0,4367.0,,,,,,,,"{'Petoro AS': 30.0, 'Statoil ASA (old)': 28.22, 'Norsk Hydro Produksjon AS': 13.28, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Total E&P Norge AS': 5.6, 'RWE Dea Norge AS': 2.8}","{'Petoro AS': 30.0, 'Equinor ASA': 28.22, 'Norsk Hydro ASA': 13.28, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}"
grane,2004,7.0861600000000005,0.0,0.0,0.0,7.0861600000000005,2.94745,1035937,0.11856766333144456,0.0,0.0,0.0,0.11856766333144456,0.09852233899507568,Producing,Producing,1031365.0,grane,True,30.0,0.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,4.0,13.0,21.0,0.0,1714.8333333333333,322.5339775382846,127.58333333333333,0.20412414523193156,746.0,10959.0,215.363152,993246298.0,equinor energy as,93.30772,660.405,3.374797,151518.0,"{'Norsk Hydro Produksjon AS': 38.0, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 25.6, 'Norske ConocoPhillips AS': 6.4}","{'Norsk Hydro ASA': 38.0, 'Petoro AS': 30.0, 'Vår Energi AS': 25.6, 'ConocoPhillips': 6.4}"
sleipner vest,2004,0.0,0.0,0.8813799999999999,1.48552,2.36687,0.1445,43457,0.0,0.0,0.021891068678316916,0.03899394459594355,0.059740681807950495,0.004296928783409956,Producing,Producing,40848.0,sleipner øst,True,33.333333333333336,15.275252316519467,100.33333333333333,15.044378795195675,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,17.0,63.0,0.0,0.0,0.0,97.0,90.0,7.0,3640.0,0.0,111.0,0.0,1499.0,3555.0,207.023679,993246646.0,equinor energy as,213.976804,940.221463,0.643295,156371.3,"{'Statoil ASA (old)': 49.50291, 'Esso Exploration and Production Norway A/S': 32.23936, 'Total E&P Norge AS': 9.4112, 'Norsk Hydro Produksjon AS': 8.84653}","{'Equinor ASA': 49.50291, 'Esso Exploration and Production Norway A/S': 32.23936, 'TotalEnergies EP Norge': 9.4112, 'Norsk Hydro ASA': 8.84653}"
åsgard,2004,5.65808,10.20338,3.48794,3.85256,23.20193,0.4087,43765,0.04481587164738798,0.16376744253157685,0.06196680633919088,0.0703128841592199,0.31093033675957754,0.004912869617523742,Producing,Producing,40564.0,åsgard,True,21.73076923076923,5.990376898377546,289.3076923076923,18.87807030555661,0.0,0.0,25.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,3.0,0.0,0.0,77.0,63.0,0.0,35.0,7.0,151.0,0.0,193.0,4429.0,455.161509796248,294.0,19.05255888325765,1804.0,14137.0,932.051397,993247006.0,equinor energy as,6011.707511,2327.716536,9.834675,555907.79,"{'Petoro AS': 35.5, 'Statoil ASA (old)': 25.0, 'Eni Norge AS': 14.9, 'Norsk Hydro Produksjon AS': 9.6, 'Total E&P Norge AS': 7.65, 'Mobil Development Norway AS': 7.35}","{'Petoro AS': 35.5, 'Equinor ASA': 25.0, 'Vår Energi AS': 14.9, 'Norsk Hydro ASA': 9.6, 'TotalEnergies EP Norge': 7.65, 'Mobil Development Norway AS': 7.35}"
heidrun,2004,8.58288,1.33966,0.16057,0.0,10.08312,3.68568,43771,0.023816839344540142,0.013206549913056805,0.0030600518662667183,0.0,0.03029161600179166,0.0270189206432691,Producing,Producing,40490.0,heidrun,True,31.071428571428573,11.465428206397002,322.92857142857144,93.37555625266447,0.0,0.0,17.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,6.0,8.0,0.0,0.0,342.0,25.0,0.0,126.0,42.0,312.0,316.0,164.0,2656.4285714285716,180.35137661692255,345.7,0.20816659994659562,1037.0,31614.0,390.761422,979188676.0,equinor energy as,1520.807884,1985.284009,25.911936,647932.5351,"{'Petoro AS': 58.1644, 'Norske ConocoPhillips AS': 24.31055, 'Statoil ASA (old)': 12.40568, 'Eni Norge AS': 5.11937}","{'Petoro AS': 58.1644, 'ConocoPhillips': 24.31055, 'Equinor ASA': 12.40568, 'Vår Energi AS': 5.11937}"
heimdal,2004,0.05102,0.33681,0.0,0.0,0.38786,0.0,43590,0.0020617020035677202,0.013247301697807268,0.0,0.0,0.015238254990369307,0.0,Producing,Shut down,2473189.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3423.0,0.0,120.2,0.0,11.0,0.0,195.586523,993246492.0,equinor energy as,1790.21396,441.975,38.673078,5579.098,"{'Marathon Petroleum Norge AS': 23.798, 'Statoil ASA (old)': 20.0, 'Petoro AS': 20.0, 'Norsk Hydro Produksjon AS': 19.443, 'Total E&P Norge AS': 16.759}","{'Aker BP': 23.798, 'Equinor ASA': 20.0, 'Petoro AS': 20.0, 'Norsk Hydro ASA': 19.443, 'TotalEnergies EP Norge': 16.759}"
sygna,2004,1.14304,0.0,0.0,0.0,1.14304,1.31142,104718,0.016841977498518578,0.0,0.0,0.0,0.016841977498518578,0.02253219777038264,Producing,Producing,96205.0,statfjord,True,20.0,0.0,299.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,2783.0,0.0,299.0,0.0,13.0,254.0,,,,,,,,"{'Petoro AS': 30.0, 'Statoil ASA (old)': 24.73, 'Esso Exploration and Production Norway A/S': 18.475, 'Norske ConocoPhillips AS': 6.6458, 'Norsk Hydro Produksjon AS': 5.9763, 'A/S Norske Shell': 5.5, 'Idemitsu Petroleum Norge AS': 4.32, 'Total E&P Norge AS': 2.52, 'RWE Dea Norge AS': 1.26, 'Enterprise Oil Norge AS': 0.5729}","{'Petoro AS': 30.0, 'Equinor ASA': 24.73, 'Esso Exploration and Production Norway A/S': 18.475, 'ConocoPhillips': 6.6458, 'Norsk Hydro ASA': 5.9763, 'A/S Norske Shell': 5.5, 'Idemitsu Petroleum Norge AS': 4.32, 'TotalEnergies EP Norge': 2.52, 'Wintershall Dea Norge AS': 1.26, 'Shell': 0.5729}"
njord,2004,1.68906,0.0,0.0,0.0,1.68906,0.07042,43751,0.017081550121269863,0.0,0.0,0.0,0.017081550121269863,0.0029686447270011137,Producing,Producing,40585.0,njord,True,23.75,2.5000000000000004,319.0952380952381,49.97189686404226,0.0,0.0,51.0,9.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,18.0,51.0,9.0,0.0,33.0,12.0,49.0,0.0,94.0,2881.433333333333,105.4298977203968,330.0,0.0,32.0,7150.0,190.546465,993246581.0,equinor energy as,396.622278,806.32606,0.585806,69077.0,"{'Mobil Development Norway AS': 20.0, 'Norsk Hydro Produksjon AS': 20.0, 'Gaz de France Norge AS': 20.0, 'Ruhrgas Norge AS': 15.0, 'Paladin Resources Norge AS': 15.0, 'Petoro AS': 7.5, 'OER Oil AS': 2.5}","{'Mobil Development Norway AS': 20.0, 'Norsk Hydro ASA': 20.0, 'Gaz de France Norge AS': 20.0, 'Ruhrgas Norge AS': 15.0, 'Repsol': 15.0, 'Petoro AS': 7.5, 'OER Oil AS': 2.5}"
tune,2004,0.95778,3.9724399999999997,0.04607,0.0,4.97628,0.04085,853376,0.015169130435915503,0.05055933406015213,0.0011136953911381803,0.0,0.06284064347798542,0.0016163002552593733,Producing,Producing,22332.0,oseberg,True,17.5,3.5355339059327378,96.5,4.949747468305833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,8.0,0.0,11.0,3604.0,0.0,93.0,0.0,76.0,1.0,6.03024,993246603.0,equinor energy as,0.0,131.912,0.0102,255.0,"{'Petoro AS': 40.0, 'Norsk Hydro Produksjon AS': 40.0, 'Total E&P Norge AS': 10.0, 'Statoil ASA (old)': 10.0}","{'Petoro AS': 40.0, 'Norsk Hydro ASA': 40.0, 'TotalEnergies EP Norge': 10.0, 'Equinor ASA': 10.0}"
glitne,2004,0.96904,0.0,0.0,0.0,0.96904,1.29117,1272071,0.03608093914654897,0.0,0.0,0.0,0.03608093914654897,0.05202821701643341,Producing,Shut down,38723926.0,glitne,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,6.0,16.0,0.0,25.0,2175.5,7.7781745930520225,110.7,0.0,420.0,0.0,100.110737,993245569.0,equinor energy as,133.476329,528.253811,4.751149,308258.0,"{'Statoil ASA (old)': 58.9, 'Total E&P Norge AS': 21.8, 'Det Norske Oljeselskap AS': 10.0, 'DONG Norge AS': 9.3}","{'Equinor ASA': 58.9, 'TotalEnergies EP Norge': 21.8, 'Aker BP': 10.0, 'PGNiG': 9.3}"
oseberg sør,2004,4.58234,0.95373,0.0,0.0,5.5360499999999995,1.00297,43645,0.04199555037757157,0.007329335980093349,0.0,0.0,0.047578421603419394,0.019893041477924492,Producing,Producing,3500071.0,oseberg,True,22.5,5.0,102.75,2.3629078131263026,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,111.0,2.0,0.0,35.0,38.0,55.0,107.0,21.0,2536.8888888888887,669.1175988651854,101.22222222222223,0.44095855184409766,1851.0,9687.0,250.985592,993246603.0,equinor energy as,152.62441,1049.349,0.431696,2454.87087,"{'Norsk Hydro Produksjon AS': 34.0, 'Petoro AS': 33.6, 'Statoil ASA (old)': 15.3, 'Total E&P Norge AS': 10.0, 'Mobil Development Norway AS': 4.7, 'Norske ConocoPhillips AS': 2.4}","{'Norsk Hydro ASA': 34.0, 'Petoro AS': 33.6, 'Equinor ASA': 15.3, 'TotalEnergies EP Norge': 10.0, 'Mobil Development Norway AS': 4.7, 'ConocoPhillips': 2.4}"
gullfaks sør,2004,4.17065,3.21359,0.74082,0.0,8.12504,0.1882,43699,0.03185305335965977,0.08798580809718776,0.01900045669307595,0.0,0.1329662963675268,0.008882921646040617,Producing,Producing,21188.0,gullfaks,True,20.9375,2.015564437074638,135.9375,2.015564437074631,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,0.0,0.0,166.0,43.0,0.0,42.0,49.0,164.0,5.0,250.0,3374.6666666666665,0.5773502691896586,134.0,0.0,762.0,5693.0,12.451296,993246328.0,equinor energy as,0.0,272.3721,,,"{'Statoil ASA (old)': 61.0, 'Petoro AS': 30.0, 'Norsk Hydro Produksjon AS': 9.0}","{'Equinor ASA': 61.0, 'Petoro AS': 30.0, 'Norsk Hydro ASA': 9.0}"
embla,2004,0.40036,0.15875,0.04003,0.0,0.5991299999999999,0.00702,43534,0.009929949494821058,0.0035075670364444244,0.0010066276582849502,0.0,0.014187684880653622,0.0004652565274809547,Producing,Producing,20900.0,embla,True,20.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,10.0,0.0,4506.05,91.99459223237008,70.7,0.0,12.0,0.0,0.09248,872450912.0,conocophillips skandinavia as,0.26486,2.023,0.054345,1468.8,"{'Total E&P Norge AS': 39.896, 'ConocoPhillips Skandinavia AS': 35.112, 'Eni Norge AS': 12.388, 'Norsk Hydro Produksjon AS': 6.654, 'Petoro AS': 5.0, 'Statoil ASA (old)': 0.95}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Norsk Hydro ASA': 6.654, 'Petoro AS': 5.0, 'Equinor ASA': 0.95}"
