fclName,fclPhase,fclSurface,fclCurrentOperatorName,fclKind,fclBelongsToName,fclBelongsToKind,fclBelongsToS,fclStartupDate,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclWaterDepth,fclFunctions,fclDesignLifetime,fclNationName,fclFactPageUrl,fclFactMapUrl,fclNpdidFacility,fclDateUpdated,datesyncNPD
URD T,IN SERVICE,N,Equinor Energy AS,SUBSEA STRUCTURE,URD,FIELD,2834734.0,08.11.2005,,,,,N,,,,E,390,T-CONNECTION,15.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372144,,372144,29.02.2024,22.05.2024
UTGARD,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,UTGARD,FIELD,28975098.0,16.09.2019,ED50,58.0,22.0,0.28,N,1.0,33.0,1.67,E,115,GAS PRODUCER - WATER PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=450712,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=450712,450712,02.01.2024,22.05.2024
VALE,SHUT DOWN,N,,SINGLE WELL TEMPLATE,VALE,FIELD,1578893.0,31.05.2002,ED50,59.0,42.0,22.43,N,2.0,18.0,37.83,E,114,GAS PRODUCER,12.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282501,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282501,282501,31.01.2024,22.05.2024
VALEMON,IN SERVICE,Y,Equinor Energy AS,JACKET 4 LEGS,VALEMON,FIELD,20460969.0,03.01.2015,ED50,61.0,2.0,26.38,N,2.0,20.0,20.43,E,133,PROCESSING - QUARTER - WELLHEAD,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=424932,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=424932,424932,02.01.2024,22.05.2024
VALHALL BVS,IN SERVICE,N,Aker BP ASA,SUBSEA STRUCTURE,VALHALL,FIELD,43548.0,18.08.1998,ED50,56.0,16.0,38.07,N,3.0,23.0,51.48,E,70,VALVE,33.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=287009,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=287009,287009,02.01.2024,22.05.2024
VALHALL DP,PARTLY REMOVED,Y,Aker BP ASA,JACKET 8 LEGS,VALHALL,FIELD,43548.0,17.12.1981,ED50,56.0,16.0,41.39,N,3.0,23.0,43.19,E,74,DRILLING,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271749,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271749,271749,02.01.2024,22.05.2024
VALHALL FLANKE NORD,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,07.01.2004,ED50,56.0,19.0,27.7,N,3.0,21.0,9.51,E,69,WELLHEAD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=361248,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=361248,361248,02.01.2024,22.05.2024
VALHALL FLANKE SØR,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,08.05.2003,ED50,56.0,13.0,39.76,N,3.0,26.0,14.62,E,67,WELLHEAD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280961,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=280961,280961,02.01.2024,22.05.2024
VALHALL FLANKE VEST,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,16.12.2019,ED50,56.0,15.0,4.74,N,3.0,20.0,56.58,E,69,GAS INJECTION - GAS PRODUCER - OIL PRODUCER - WATER INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=453766,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=453766,453766,02.01.2024,22.05.2024
VALHALL IP,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,24.01.2004,ED50,56.0,16.0,35.46,N,3.0,23.0,46.82,E,74,DRILLING - WATER INJECTION,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282529,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282529,282529,02.01.2024,22.05.2024
VALHALL PCP,PARTLY REMOVED,Y,Aker BP ASA,JACKET 8 LEGS,VALHALL,FIELD,43548.0,01.06.1982,ED50,56.0,16.0,39.2,N,3.0,23.0,47.9,E,74,PROCESSING,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272449,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272449,272449,02.01.2024,22.05.2024
VALHALL PH,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,26.01.2013,ED50,56.0,16.0,31.88,N,3.0,23.0,44.09,E,74,PROCESSING - QUARTER,40.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=406276,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=406276,406276,02.01.2024,22.05.2024
VALHALL PWP,FABRICATION,Y,Aker BP ASA,JACKET 8 LEGS,VALHALL,FIELD,43548.0,,ED50,56.0,16.0,31.13,N,3.0,23.0,57.64,E,76,DRILLING - PROCESSING,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=777168,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=777168,777168,19.04.2024,22.05.2024
VALHALL Q,REMOVED,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,01.07.1981,ED50,56.0,16.0,43.8,N,3.0,23.0,39.4,E,74,QUARTER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272477,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272477,272477,02.01.2024,22.05.2024
VALHALL SSPR,IN SERVICE,N,Aker BP ASA,SUBSEA STRUCTURE,VALHALL,FIELD,43548.0,18.08.1998,ED50,56.0,29.0,32.98,N,3.0,19.0,32.92,E,70,PIG RECIVER,33.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286981,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286981,286981,02.01.2024,22.05.2024
VALHALL VTS,IN SERVICE,N,Aker BP ASA,SUBSEA STRUCTURE,VALHALL,FIELD,43548.0,18.08.1998,ED50,56.0,29.0,33.67,N,3.0,19.0,33.9,E,70,T-CONNECTION,33.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286953,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286953,286953,02.01.2024,22.05.2024
VALHALL WP,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,01.06.1996,ED50,56.0,16.0,35.65,N,3.0,23.0,46.96,E,74,WELLHEAD,33.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=278385,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=278385,278385,02.01.2024,22.05.2024
VARG A,REMOVED,Y,,MONOTOWER,VARG,FIELD,43451.0,22.12.1998,ED50,58.0,4.0,40.5,N,1.0,53.0,25.69,E,84,WELLHEAD,15.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279505,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=279505,279505,02.01.2024,22.05.2024
VEGA NORD,IN SERVICE,N,Wintershall Dea Norge AS,MULTI WELL TEMPLATE,VEGA,FIELD,4467595.0,02.12.2010,ED50,61.0,22.0,16.22,N,3.0,22.0,36.81,E,377,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=407790,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=407790,407790,02.01.2024,22.05.2024
VEGA SENTRAL,IN SERVICE,N,Wintershall Dea Norge AS,MULTI WELL TEMPLATE,VEGA,FIELD,4467595.0,02.12.2010,ED50,61.0,15.0,42.09,N,3.0,21.0,31.79,E,378,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=407849,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=407849,407849,02.01.2024,22.05.2024
VEGA SØR,IN SERVICE,N,Wintershall Dea Norge AS,MULTI WELL TEMPLATE,VEGA,FIELD,4467595.0,02.12.2010,ED50,61.0,10.0,26.11,N,3.0,26.0,29.45,E,368,GAS PRODUCER - OIL PRODUCER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=407908,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=407908,407908,02.01.2024,22.05.2024
VESLEFRIKK A,SHUT DOWN,Y,Equinor Energy AS,JACKET 4 LEGS,VESLEFRIKK,FIELD,43618.0,26.12.1989,ED50,60.0,46.0,57.74,N,2.0,53.0,52.29,E,174,DRILLING,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277321,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277321,277321,02.01.2024,22.05.2024
VESLEFRIKK B,REMOVED,Y,Equinor Energy AS,SEMISUB STEEL,VESLEFRIKK,FIELD,43618.0,26.12.1989,ED50,60.0,46.0,53.0,N,2.0,53.0,55.0,E,176,PROCESSING - QUARTER,26.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277349,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277349,277349,02.01.2024,22.05.2024
