fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,DatesyncNPD
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.04.1988,21.11.1990,Coparex Norge A/S,0.399,,43437,243,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.04.1988,21.11.1990,Cofranord A/S,0.304,,43437,199,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Phillips Petroleum Company Norway,36.96,,43437,694,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Fina Production Licenses AS,30.0,,43437,386,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Norsk Agip AS,13.04,,43437,45,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Elf Aquitaine Norge A/S,8.094,,43437,331,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Norsk Hydro Produksjon AS,6.7,,43437,430,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Total Norge AS,4.047,,43437,848,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Eurafrep Norge A/S,0.456,,43437,364,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Coparex Norge A/S,0.399,,43437,243,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,01.07.1977,31.03.1988,Cofranord A/S,0.304,,43437,199,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Phillips Petroleum Company Norway,36.96,,43437,694,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Fina Production Licenses AS,30.0,,43437,386,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Norsk Agip AS,13.04,,43437,45,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Norsk Hydro Produksjon AS,6.7,,43437,430,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Elf Norge A/S,5.396,,43437,287,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Total Norge AS,4.047,,43437,848,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Aquitaine Norge A/S,2.698,,43437,111,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Eurafrep Norge A/S,0.456,,43437,364,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Coparex Norge A/S,0.399,,43437,243,02.01.2024,22.05.2024
ALBUSKJELL,018,PRODUCTION LICENSE,25.04.1975,,25.04.1975,30.06.1977,Cofranord A/S,0.304,,43437,199,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,30.09.2021,,Equinor Energy AS,53.0,,4444332,32011216,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,30.09.2021,,DNO Norge AS,32.0,,4444332,29468270,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,30.09.2021,,PGNiG Upstream Norway AS,15.0,,4444332,29394105,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,19.12.2019,29.09.2021,Equinor Energy AS,53.0,,4444332,32011216,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,19.12.2019,29.09.2021,DNO Norge AS,32.0,,4444332,29468270,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,19.12.2019,29.09.2021,INEOS E&P Norge AS,15.0,,4444332,29805656,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,21.05.2019,18.12.2019,Equinor Energy AS,53.0,,4444332,32011216,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,21.05.2019,18.12.2019,DNO North Sea (Norge) AS,32.0,,4444332,34779971,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,21.05.2019,18.12.2019,INEOS E&P Norge AS,15.0,,4444332,29805656,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,30.04.2019,20.05.2019,Equinor Energy AS,53.0,,4444332,32011216,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,30.04.2019,20.05.2019,Faroe Petroleum Norge AS,32.0,,4444332,4062883,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,30.04.2019,20.05.2019,INEOS E&P Norge AS,15.0,,4444332,29805656,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,16.05.2018,29.04.2019,Equinor Energy AS,85.0,,4444332,32011216,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,16.05.2018,29.04.2019,INEOS E&P Norge AS,15.0,,4444332,29805656,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,10.10.2017,15.05.2018,Statoil Petroleum AS,85.0,,4444332,17237817,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,10.10.2017,15.05.2018,INEOS E&P Norge AS,15.0,,4444332,29805656,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,02.11.2009,09.10.2017,Statoil Petroleum AS,85.0,,4444332,17237817,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,02.11.2009,09.10.2017,DONG E&P Norge AS,15.0,,4444332,4070011,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.01.2009,01.11.2009,StatoilHydro Petroleum AS,85.0,,4444332,4511658,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.01.2009,01.11.2009,DONG E&P Norge AS,15.0,,4444332,4070011,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.01.2008,31.12.2008,StatoilHydro ASA,85.0,,4444332,4511854,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.01.2008,31.12.2008,DONG E&P Norge AS,15.0,,4444332,4070011,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.10.2007,31.12.2007,StatoilHydro ASA,75.0,,4444332,4511854,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.10.2007,31.12.2007,DONG E&P Norge AS,15.0,,4444332,4070011,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,01.10.2007,31.12.2007,StatoilHydro Petroleum AS,10.0,,4444332,4511658,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,16.03.2007,30.09.2007,Statoil ASA (old),75.0,,4444332,1622484,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,16.03.2007,30.09.2007,DONG E&P Norge AS,15.0,,4444332,4070011,02.01.2024,22.05.2024
ALVE,159 B,PRODUCTION LICENSE,16.03.2007,,16.03.2007,30.09.2007,Norsk Hydro Petroleum AS,10.0,,4444332,4524355,02.01.2024,22.05.2024
ALVE NORD,127 C,PRODUCTION LICENSE,28.06.2023,,28.06.2023,,Aker BP ASA,68.0825,0.0,42002483,28544099,02.01.2024,22.05.2024
ALVE NORD,127 C,PRODUCTION LICENSE,28.06.2023,,28.06.2023,,Wintershall Dea Norge AS,20.0,0.0,42002483,35318843,02.01.2024,22.05.2024
ALVE NORD,127 C,PRODUCTION LICENSE,28.06.2023,,28.06.2023,,PGNiG Upstream Norway AS,11.9175,,42002483,29394105,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.01.2023,,Aker BP ASA,80.0,0.0,2845712,28544099,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.01.2023,,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,30.06.2022,31.12.2022,Aker BP ASA,65.0,,2845712,28544099,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,30.06.2022,31.12.2022,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,30.06.2022,31.12.2022,ABP Norway AS,15.0,0.0,2845712,50000045,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.04.2020,29.06.2022,Aker BP ASA,65.0,,2845712,28544099,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.04.2020,29.06.2022,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.04.2020,29.06.2022,Lundin Energy Norway AS,15.0,,2845712,36998861,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,30.09.2016,31.03.2020,Aker BP ASA,65.0,,2845712,28544099,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,30.09.2016,31.03.2020,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,30.09.2016,31.03.2020,Lundin Norway AS,15.0,,2845712,2767314,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,31.10.2014,29.09.2016,Det norske oljeselskap ASA,65.0,,2845712,17342870,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,31.10.2014,29.09.2016,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,31.10.2014,29.09.2016,Lundin Norway AS,15.0,,2845712,2767314,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,16.10.2014,30.10.2014,Det norske oljeselskap AS(old),65.0,,2845712,17342915,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,16.10.2014,30.10.2014,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,16.10.2014,30.10.2014,Lundin Norway AS,15.0,,2845712,2767314,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,04.07.2011,15.10.2014,Marathon Oil Norge AS,65.0,,2845712,20485291,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,04.07.2011,15.10.2014,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,04.07.2011,15.10.2014,Lundin Norway AS,15.0,,2845712,2767314,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.01.2007,03.07.2011,Marathon Petroleum Norge AS,65.0,,2845712,463,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.01.2007,03.07.2011,ConocoPhillips Skandinavia AS,20.0,,2845712,2410696,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,01.01.2007,03.07.2011,Lundin Norway AS,15.0,,2845712,2767314,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,06.10.2004,31.12.2006,Marathon Petroleum Norge AS,65.0,,2845712,463,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,06.10.2004,31.12.2006,Norske ConocoPhillips AS,20.0,,2845712,2399056,02.01.2024,22.05.2024
ALVHEIM,203,PRODUCTION LICENSE,06.10.2004,,06.10.2004,31.12.2006,Lundin Norway AS,15.0,,2845712,2767314,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,02.05.2023,,TotalEnergies EP Norge AS,40.0,,21106284,35000016,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,02.05.2023,,Petoro AS,30.0,,21106284,1626839,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,02.05.2023,,PGNiG Upstream Norway AS,20.0,0.0,21106284,29394105,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,02.05.2023,,Aker BP ASA,10.0,,21106284,28544099,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,18.06.2021,01.05.2023,TotalEnergies EP Norge AS,40.0,,21106284,35000016,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,18.06.2021,01.05.2023,Petoro AS,30.0,,21106284,1626839,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,18.06.2021,01.05.2023,LOTOS Exploration and Production Norge AS,20.0,,21106284,5064434,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,18.06.2021,01.05.2023,Aker BP ASA,10.0,,21106284,28544099,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.09.2016,17.06.2021,Total E&P Norge AS,40.0,,21106284,2410708,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.09.2016,17.06.2021,Petoro AS,30.0,,21106284,1626839,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.09.2016,17.06.2021,LOTOS Exploration and Production Norge AS,20.0,,21106284,5064434,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.09.2016,17.06.2021,Aker BP ASA,10.0,,21106284,28544099,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.12.2013,29.09.2016,Total E&P Norge AS,40.0,,21106284,2410708,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.12.2013,29.09.2016,Petoro AS,30.0,,21106284,1626839,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.12.2013,29.09.2016,LOTOS Exploration and Production Norge AS,20.0,,21106284,5064434,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,30.12.2013,29.09.2016,Det norske oljeselskap ASA,10.0,,21106284,17342870,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,04.11.2011,29.12.2013,Total E&P Norge AS,40.0,,21106284,2410708,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,04.11.2011,29.12.2013,Petoro AS,30.0,,21106284,1626839,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,04.11.2011,29.12.2013,Centrica Resources (Norge) AS,20.0,,21106284,4238233,02.01.2024,22.05.2024
ATLA,102 C,PRODUCTION LICENSE,04.11.2011,,04.11.2011,29.12.2013,Det norske oljeselskap ASA,10.0,,21106284,17342870,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,10.06.2023,,Vår Energi ASA,90.0,,43562,50000032,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,10.06.2023,,Kistos Energy (Norway) AS,10.0,0.0,43562,50000091,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,28.01.2022,09.06.2023,Vår Energi ASA,90.0,,43562,50000032,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,28.01.2022,09.06.2023,Mime Petroleum AS,10.0,,43562,29491564,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,01.08.2019,27.01.2022,Vår Energi AS,90.0,,43562,33360957,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,01.08.2019,27.01.2022,Mime Petroleum AS,10.0,,43562,29491564,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,10.12.2018,31.07.2019,Vår Energi AS,100.0,,43562,33360957,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,01.11.2017,09.12.2018,Point Resources AS,100.0,,43562,28183464,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,01.10.2004,31.10.2017,ExxonMobil Exploration and Production Norway AS,100.0,,43562,2835212,02.01.2024,22.05.2024
BALDER,001,PRODUCTION LICENSE,02.02.1996,,02.02.1996,30.09.2004,Esso Exploration and Production Norway A/S,100.0,,43562,353,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,31.01.2024,,Equinor Energy AS,42.5,,29446221,32011216,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,31.01.2024,,Wintershall Dea Norge AS,27.5,,29446221,35318843,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,31.01.2024,,Vår Energi ASA,17.5,,29446221,50000032,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,31.01.2024,,Vår Energi Norge AS,12.5,0.0,29446221,50000114,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,28.01.2022,30.01.2024,Equinor Energy AS,42.5,,29446221,32011216,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,28.01.2022,30.01.2024,Wintershall Dea Norge AS,27.5,,29446221,35318843,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,28.01.2022,30.01.2024,Vår Energi ASA,17.5,,29446221,50000032,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,28.01.2022,30.01.2024,Neptune Energy Norge AS,12.5,,29446221,31123361,18.02.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,13.11.2019,27.01.2022,Equinor Energy AS,42.5,,29446221,32011216,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,13.11.2019,27.01.2022,Wintershall Dea Norge AS,27.5,,29446221,35318843,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,13.11.2019,27.01.2022,Vår Energi AS,17.5,,29446221,33360957,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,13.11.2019,27.01.2022,Neptune Energy Norge AS,12.5,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,30.04.2019,12.11.2019,Equinor Energy AS,42.5,,29446221,32011216,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,30.04.2019,12.11.2019,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,30.04.2019,12.11.2019,Vår Energi AS,17.5,,29446221,33360957,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,30.04.2019,12.11.2019,Neptune Energy Norge AS,12.5,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,10.12.2018,29.04.2019,Equinor Energy AS,35.0,,29446221,32011216,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,10.12.2018,29.04.2019,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,10.12.2018,29.04.2019,Vår Energi AS,17.5,,29446221,33360957,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,10.12.2018,29.04.2019,Neptune Energy Norge AS,12.5,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,10.12.2018,29.04.2019,Faroe Petroleum Norge AS,7.5,,29446221,4062883,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,03.12.2018,09.12.2018,Equinor Energy AS,35.0,,29446221,32011216,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,03.12.2018,09.12.2018,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,03.12.2018,09.12.2018,Point Resources AS,17.5,,29446221,28183464,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,03.12.2018,09.12.2018,Neptune Energy Norge AS,12.5,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,03.12.2018,09.12.2018,Faroe Petroleum Norge AS,7.5,,29446221,4062883,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,12.10.2018,02.12.2018,Equinor Energy AS,35.0,,29446221,32011216,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,12.10.2018,02.12.2018,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,12.10.2018,02.12.2018,Point Resources AS,17.5,,29446221,28183464,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,12.10.2018,02.12.2018,Neptune Energy Norge AS,10.0,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,12.10.2018,02.12.2018,Faroe Petroleum Norge AS,7.5,,29446221,4062883,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,12.10.2018,02.12.2018,Neptune E&P Norge AS,2.5,,29446221,33279417,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,16.05.2018,11.10.2018,Equinor Energy AS,35.0,,29446221,32011216,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,16.05.2018,11.10.2018,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,16.05.2018,11.10.2018,Point Resources AS,17.5,,29446221,28183464,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,16.05.2018,11.10.2018,Neptune Energy Norge AS,10.0,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,16.05.2018,11.10.2018,Faroe Petroleum Norge AS,7.5,,29446221,4062883,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,16.05.2018,11.10.2018,VNG Norge AS,2.5,,29446221,17237193,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,22.02.2018,15.05.2018,Statoil Petroleum AS,35.0,,29446221,17237817,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,22.02.2018,15.05.2018,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,22.02.2018,15.05.2018,Point Resources AS,17.5,,29446221,28183464,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,22.02.2018,15.05.2018,Neptune Energy Norge AS,10.0,,29446221,31123361,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,22.02.2018,15.05.2018,Faroe Petroleum Norge AS,7.5,,29446221,4062883,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,22.02.2018,15.05.2018,VNG Norge AS,2.5,,29446221,17237193,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,20.06.2017,21.02.2018,Statoil Petroleum AS,35.0,,29446221,17237817,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,20.06.2017,21.02.2018,DEA Norge AS,27.5,,29446221,26309819,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,20.06.2017,21.02.2018,Point Resources AS,17.5,,29446221,28183464,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,20.06.2017,21.02.2018,ENGIE E&P Norge AS,10.0,,29446221,27432696,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,20.06.2017,21.02.2018,Faroe Petroleum Norge AS,7.5,,29446221,4062883,02.01.2024,22.05.2024
BAUGE,348,PRODUCTION LICENSE,20.06.2017,,20.06.2017,21.02.2018,VNG Norge AS,2.5,,29446221,17237193,02.01.2024,22.05.2024
BERLING,644 B,PRODUCTION LICENSE,28.06.2023,,28.06.2023,,Equinor Energy AS,40.0,,42002473,32011216,02.01.2024,22.05.2024
BERLING,644 B,PRODUCTION LICENSE,28.06.2023,,28.06.2023,,OMV (Norge) AS,30.0,,42002473,4460594,02.01.2024,22.05.2024
BERLING,644 B,PRODUCTION LICENSE,28.06.2023,,28.06.2023,,DNO Norge AS,30.0,0.0,42002473,29468270,02.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,09.11.2023,,DNO North Sea (UK) Limited,43.49321,,3437650,34780063,06.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,09.11.2023,,Repsol Resources UK Limited,25.0012,,3437650,50000109,06.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,09.11.2023,,Repsol Norge AS,18.0,,3437650,27052812,06.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,09.11.2023,,Dana Petroleum (BVUK) Limited,12.5006,,3437650,20415896,06.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,09.11.2023,,DNO North Sea (ROGB) Limited,1.00499,,3437650,34780052,06.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,15.05.2019,08.11.2023,DNO North Sea (UK) Limited,43.49321,,3437650,34780063,06.01.2024,22.05.2024
BLANE,BLANE UNIT,BUSINESS ARRANGEMENT AREA,01.07.2005,,15.05.2019,08.11.2023,Repsol Sinopec Resources UK Limited,25.0012,,3437650,28222413,06.01.2024,22.05.2024
